title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
삼성전자 갤럭시 S25 256GB 자급제폰 SM-S931N,https://smartstore.naver.com/main/products/11288416379,https://shopping-phinf.pstatic.net/main_8883292/88832926710.1.jpg,1143150,,삼성모바일파트너 코잇,88832926710,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 퀀텀5 128GB Galaxy A55 새상품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7559562600&tid=1000000061,https://shopping-phinf.pstatic.net/main_5027448/50274487003.2.jpg,266240,,11번가,50274487003,2,삼성,,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시A15 LTE 스마트폰 효도폰 노인 시니어 실버 어르신,https://smartstore.naver.com/main/products/9775819961,https://shopping-phinf.pstatic.net/main_8732032/87320322234.jpg,28600,,알뜰폰월드,87320322234,2,샤오미,샤오미,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S22울트라 공기계 SM-S908,https://www.lotteon.com/p/product/LO2470813555?sitmNo=LO2470813555_2470813556&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5423627/54236279157.jpg,399000,,롯데ON,54236279157,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 Z플립6 256GB 중고폰 공기계 자급제 리퍼폰 유심기변 SM-F741 B급,https://smartstore.naver.com/main/products/11698066909,https://shopping-phinf.pstatic.net/main_8924257/89242577376.jpg,592000,,웰컴폰,89242577376,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[잠실 대여] 삼성 갤럭시 S23 울트라 대여 콘서트 S23 울트라 렌탈 1일 직수령 택배,https://smartstore.naver.com/main/products/9779090957,https://shopping-phinf.pstatic.net/main_8732359/87323593230.1.jpg,27000,,원데이카메라 대여,87323593230,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시노트20울트라 256GB 미스틱브론즈 SKT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4222&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2622447/26224476305.2.jpg,90000,,대전모바일,26224476305,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시S21플러스 256GB 팬텀바이올렛 KT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=4251&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2648250/26482501415.2.jpg,70000,,대전모바일,26482501415,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
모토로라 킥슬라이더 Z8M 슬라이드폰 학생폰 새상품 가개통X,https://smartstore.naver.com/main/products/9096518657,https://shopping-phinf.pstatic.net/main_8664101/86641018980.jpg,75000,,트러스트 팩토리,86641018980,2,모토로라,모토로라,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 Z 폴드6 256GB SM-F956 미개봉 새제품 정품,http://emart.ssg.com/item/itemView.ssg?itemId=1000616066481&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5005124/50051248409.jpg,1459000,,이마트몰,50051248409,2,삼성,,디지털/가전,휴대폰,자급제폰,
갤럭시 S25 울트라 256GB SKT 번호이동 새제품 SM-S938,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7934177655&tid=1000000061,https://shopping-phinf.pstatic.net/main_5258109/52581097044.1.jpg,100,,11번가,52581097044,2,삼성,,디지털/가전,휴대폰,SKT,
아이폰 16 512GB [자급제],https://search.shopping.naver.com/catalog/53599047338,https://shopping-phinf.pstatic.net/main_5359904/53599047338.20250317161242.jpg,1679940,,네이버,53599047338,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
마이브 스타일2 폴더폰 AT - M140 / M120  32GB 미사용 공기계 자급제  알뜰폰가능 효도폰 카카오톡가능,https://www.lotteon.com/p/product/LO2464167399?sitmNo=LO2464167399_2464167400&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5390597/53905979200.jpg,64900,,롯데ON,53905979200,2,,,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S24 FE 256GB 자급제폰 SM-S721N,https://smartstore.naver.com/main/products/10981990156,https://shopping-phinf.pstatic.net/main_8852649/88526496209.3.jpg,889540,,삼성모바일파트너 코잇,88526496209,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 노리F2 SHW-A280K 학생폰 효도폰 알뜰폰 폴더폰 3G KT용+인터넷안되는폰,https://link.gmarket.co.kr/gate/pcs?item-no=2401291907&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5417047/54170479024.jpg,49500,,G마켓,54170479024,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
[대여] 아이폰16 프로맥스 대여 렌탈 1일,https://smartstore.naver.com/main/products/10970215028,https://shopping-phinf.pstatic.net/main_8851472/88514721071.3.jpg,18800,,겜팜,88514721071,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
아이폰 13 미니 새제품 정품 128GB  스타라이트,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8746492648&ctag=8746492648&lptag=I25422917631&itemId=25422917631&vendorItemId=92416105999&spec=10305199,https://shopping-phinf.pstatic.net/main_5453673/54536734082.jpg,314000,,쿠팡,54536734082,2,,Apple,디지털/가전,휴대폰,공기계/중고폰,
갤럭시S25플러스 256G SK기기변경/공시지원/완납/제휴카드X/부가X,https://www.lotteon.com/p/product/LO2471535250?sitmNo=LO2471535250_2471535251&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5425630/54256309142.jpg,385170,,롯데ON,54256309142,2,,삼성전자,디지털/가전,휴대폰,SKT,
SAMSUNG 갤럭시S24 울트라 512GB SM-S928 새상품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7556680503&tid=1000000061,https://shopping-phinf.pstatic.net/main_5025903/50259039000.2.jpg,824360,,11번가,50259039000,2,삼성,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S24플러스 256G SM-S926 256G 미개봉,https://smartstore.naver.com/main/products/11635556813,https://shopping-phinf.pstatic.net/main_8918006/89180067258.jpg,493000,,폰도매플러스,89180067258,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 XS 풀박스 공기계 무음 인스타 사진용 자급제 언락 화이트 64GB 일반,https://smartstore.naver.com/main/products/11541631082,https://shopping-phinf.pstatic.net/main_8908614/89086141488.jpg,296900,,얼리팜,89086141488,2,Apple,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A06 LTE 듀얼심 자급제 미사용 새상품 공기계 64GB,https://smartstore.naver.com/main/products/11914582189,https://shopping-phinf.pstatic.net/main_8945909/89459092798.jpg,123510,,HKPHONE,89459092798,2,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 16e 256GB [자급제],https://search.shopping.naver.com/catalog/53120941997,https://shopping-phinf.pstatic.net/main_5312094/53120941997.20250224103319.jpg,1137000,,네이버,53120941997,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 Z폴드6 256GB 자급제,https://smartstore.naver.com/main/products/10496821778,https://shopping-phinf.pstatic.net/main_8804132/88041327130.10.jpg,1990840,,삼성인증파트너 케이원정보,88041327130,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 Z플립6 5G 중고 중고폰 자급제 공기계 리퍼폰 F741 X등급,https://smartstore.naver.com/main/products/11071234663,https://shopping-phinf.pstatic.net/main_8861574/88615740874.3.jpg,354000,,스페이스Market,88615740874,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
Apple 아이폰 13 자급제  스타라이트  128GB,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6091199372&ctag=6091199372&lptag=I11356856709&itemId=11356856709&vendorItemId=92622515944&spec=10305199,https://shopping-phinf.pstatic.net/main_5260694/52606942327.5.jpg,602690,,쿠팡,52606942327,3,Apple,Apple,디지털/가전,휴대폰,자급제폰,
아이폰 16 프로 맥스 512GB [자급제],https://search.shopping.naver.com/catalog/53599523099,https://shopping-phinf.pstatic.net/main_5359952/53599523099.20250317170346.jpg,2090000,,네이버,53599523099,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
Apple 아이폰 15 프로 256GB [KT],https://search.shopping.naver.com/catalog/42618912618,https://shopping-phinf.pstatic.net/main_4261891/42618912618.20230913132744.jpg,295620,,네이버,42618912618,1,Apple,Apple,디지털/가전,휴대폰,KT,
갤럭시S25 5G 512GB 미개봉 새상품 SM-S931N,http://emart.ssg.com/item/itemView.ssg?itemId=1000644113587&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5262991/52629918162.jpg,1159000,,이마트몰,52629918162,2,삼성,,디지털/가전,휴대폰,자급제폰,
모토로라 Moto G34 5G 128GB 공기계,https://smartstore.naver.com/main/products/11759907249,https://shopping-phinf.pstatic.net/main_8930441/89304417836.jpg,179000,,유피시스템,89304417836,2,모토로라,모토로라,디지털/가전,휴대폰,공기계/중고폰,
Apple iPhone 7 공기계 백업 학생용 핸드폰 32GB,https://link.gmarket.co.kr/gate/pcs?item-no=4273282107&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5447030/54470300774.jpg,99500,,G마켓,54470300774,2,,,디지털/가전,휴대폰,공기계/중고폰,
팬택폴더2 효도폰 노인용 스마트폴더 무료 부모님 공신폰 공부,https://smartstore.naver.com/main/products/11166916865,https://shopping-phinf.pstatic.net/main_8871142/88711427187.jpg,22000,,알뜰폰뱅크,88711427187,2,스카이,투넘버,디지털/가전,휴대폰,공기계/중고폰,
아이폰 14 플러스 256GB [자급제],https://search.shopping.naver.com/catalog/53628257325,https://shopping-phinf.pstatic.net/main_5362825/53628257325.20250318172510.jpg,880000,,네이버,53628257325,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
우들 미개통 갤럭시 A35 미사용 128GB 삼성 갤럭시,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8221922627&tid=1000000061,https://shopping-phinf.pstatic.net/main_5439951/54399516978.jpg,392280,,11번가,54399516978,2,삼성,,디지털/가전,휴대폰,자급제폰,
[대여] 갤럭시 S24 울트라 대여 렌탈 1일,https://smartstore.naver.com/main/products/10271243668,https://shopping-phinf.pstatic.net/main_8781574/87815747492.4.jpg,7600,,아이템놀이터,87815747492,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
마이브 mive 스타일폴더 AT-M120 미사용 풀박스 새제품 공기계,https://smartstore.naver.com/main/products/8735743005,https://shopping-phinf.pstatic.net/main_8628024/86280243328.jpg,179000,,싸다공기계,86280243328,2,,ALT,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25 엣지 5G 512GB 자급제 티타늄 아이스블루,https://smartstore.naver.com/main/products/11843926166,https://shopping-phinf.pstatic.net/main_8938843/89388436760.jpg,1399960,,모바일상품마켓,89388436760,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[대여] 갤럭시 S23 울트라 대여 단기 렌탈/대여 1일,https://smartstore.naver.com/main/products/8811084900,https://shopping-phinf.pstatic.net/main_8635558/86355585223.jpg,7800,,셔니콘서트,86355585223,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S22 새제품 미개봉 SM-S901N 5G 256GB,https://affiliate.homeplus.co.kr/external/bridge?channelId=1000006&targetUrl=https%3A%2F%2Ffront.homeplus.co.kr%2Fitem%3FitemNo%3D10000302523626%26storeType%3DDS,https://shopping-phinf.pstatic.net/main_4116866/41168665918.jpg,389000,,홈플러스,41168665918,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시폴더2 SM-G160N 스마트폴더 무약정 공기계,https://link.gmarket.co.kr/gate/pcs?item-no=1922260636&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5416761/54167616320.jpg,164900,,G마켓,54167616320,2,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
LG U+ 기기변경 갤럭시 S25 256GB 공시지원 현금완납폰 요금제 선택형,http://shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000644359643&siteNo=6004&salestrNo=6005&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5264979/52649792445.jpg,255550,,신세계몰,52649792445,2,삼성,,디지털/가전,휴대폰,LG U+,
삼성 갤럭시 A32 중고폰 공기계 리퍼폰 B등급,https://smartstore.naver.com/main/products/9019316677,https://shopping-phinf.pstatic.net/main_8656381/86563817000.4.jpg,88000,,호두모바일,86563817000,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰SE 1세대 공기계 언락 세컨폰 학생폰 사진용 실버 16기가,https://smartstore.naver.com/main/products/11649530820,https://shopping-phinf.pstatic.net/main_8919404/89194041286.jpg,109000,,86eightsix,89194041286,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
구글 픽셀9 프로 XL 5G 16+256GB 자급제폰 미개봉 새상품,https://smartstore.naver.com/main/products/10743240547,https://shopping-phinf.pstatic.net/main_8828774/88287746469.1.jpg,1320000,,HKPHONE,88287746469,2,구글,구글,디지털/가전,휴대폰,해외출시폰,
아이폰16 플러스 256GB 미개통 미개봉 새상품 iPHONE 16 PLUS 256,http://www.ssg.com/item/itemView.ssg?itemId=1000626902214&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5127817/51278172772.jpg,1479000,,SSG닷컴,51278172772,2,Apple,,디지털/가전,휴대폰,자급제폰,
"애플 아이폰12미니 공기계 IPHONE12 MINI 64GB 휴대폰,알뜰폰",https://phone2s.co.kr/product/detail.html?product_no=6412&cate_no=2181&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2962773/29627734665.1.jpg,238000,,모바일센터,29627734665,2,아이폰,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25 자급제  아이스블루  256GB SM-S931N,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8493748728&ctag=8493748728&lptag=I24875536724&itemId=24875536724&vendorItemId=91592064494&spec=10305197,https://shopping-phinf.pstatic.net/main_5281855/52818558155.jpg,1085990,,쿠팡,52818558155,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A35 8램 256GB 5G 자급제 미개봉 새제품 공기계폰 네이비,https://smartstore.naver.com/main/products/10079796836,https://shopping-phinf.pstatic.net/main_8762429/87624299488.11.jpg,374110,,HKPHONE,87624299488,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시 노트20 256GB 공기계,http://www.ssg.com/item/itemView.ssg?itemId=1000601136588&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_4837983/48379837230.jpg,184300,,SSG닷컴,48379837230,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 S23FE 256G F급 3사 호환가능 자급제 중고폰 공기계 리퍼폰 알뜰폰,https://smartstore.naver.com/main/products/11468179018,https://shopping-phinf.pstatic.net/main_8901268/89012689383.jpg,149000,,엘트레이딩,89012689383,5,삼성,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S20 중고 중고폰 공기계 SM-G981 알뜰폰 자급제 C등급,https://smartstore.naver.com/main/products/6725711439,https://shopping-phinf.pstatic.net/main_8427021/84270211761.7.jpg,79000,,폰마블,84270211761,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 노트10플러스 중고폰 리퍼폰 공기계 F등급,https://smartstore.naver.com/main/products/5134817185,https://shopping-phinf.pstatic.net/main_8267933/82679337897.10.jpg,89000,,톡톡폰,82679337897,5,삼성,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
Apple SKT 아이폰16프로/16프로맥스 성지지원금 당일개통 최대할인,https://www.lotteon.com/p/product/LO2449545632?sitmNo=LO2449545632_2449545633&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5335341/53353417501.jpg,418000,,롯데ON,53353417501,2,Apple,,디지털/가전,휴대폰,SKT,
[삼성전자]갤럭시 Z플립6 256GB 미개봉 새상품,https://smartstore.naver.com/main/products/11763002935,https://shopping-phinf.pstatic.net/main_8930751/89307513522.jpg,585000,,전국온라인최저가,89307513522,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 아이폰13mini 미니 128GB 스타라이트 자급제,https://smartstore.naver.com/main/products/9546765694,https://shopping-phinf.pstatic.net/main_8709126/87091267964.jpg,649000,,나노스토어,87091267964,2,,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 A34 (SM-A346N) 자급제 공기계 미사용 새제품,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7167877387&tid=1000000061,https://shopping-phinf.pstatic.net/main_4788638/47886380024.1.jpg,314860,,11번가,47886380024,2,삼성,,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S23 SM-S911N 512 미개봉 새상품,https://smartstore.naver.com/main/products/11355552836,https://shopping-phinf.pstatic.net/main_8890006/88900063187.1.jpg,396000,,휴대폰면세점,88900063187,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
LG전자 엘지폴더폰2 LGT 3G LTE 중고폴더 효도폰 알뜰폰 Y120,https://link.auction.co.kr/gate/pcs?item-no=C390913563&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5417735/54177355330.jpg,59000,,옥션,54177355330,2,LG전자,LG전자,디지털/가전,휴대폰,공기계/중고폰,
삼성 갤럭시 S23 256GB 중고폰 공기계 리퍼폰 SM-S911 F급,https://smartstore.naver.com/main/products/10305570312,https://shopping-phinf.pstatic.net/main_8785007/87850074351.5.jpg,185000,,톡톡폰,87850074351,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 16프로 티타늄 256GB 미개봉 새제품,https://smartstore.naver.com/main/products/11355559539,https://shopping-phinf.pstatic.net/main_8890006/88900069890.1.jpg,944000,,휴대폰면세점,88900069890,2,,Apple,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S24/울트라 중고폰 공기계 리퍼폰 512GB S급,https://smartstore.naver.com/main/products/11520557256,https://shopping-phinf.pstatic.net/main_8906506/89065067649.jpg,545000,,프렌드모바일,89065067649,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
애플 Apple 아이폰16 프로 256GB 새상품 자급제,https://smartstore.naver.com/main/products/11186855693,https://shopping-phinf.pstatic.net/main_8873136/88731366015.1.jpg,1642500,,얼리텍,88731366015,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시 Z 폴드6 5G 512GB [자급제],https://search.shopping.naver.com/catalog/53597934657,https://shopping-phinf.pstatic.net/main_5359793/53597934657.20250317143418.jpg,2039670,,네이버,53597934657,1,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰13 미니 256GB 화이트/블랙 자급제폰 미사용 A2628,https://smartstore.naver.com/main/products/11756120774,https://shopping-phinf.pstatic.net/main_8930063/89300631361.jpg,695000,,아이픽몰,89300631361,2,Apple,Apple,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 삼성 갤럭시 z플립4 공기계 F721,https://www.lotteon.com/p/product/LO2194245446?sitmNo=LO2194245446_2194245447&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_4321453/43214534297.1.jpg,259000,,롯데ON,43214534297,2,삼성,,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 S24울트라 중고폰 자급제 리퍼폰 공기계 티타늄 그레이 블랙 옐로우 바이올렛 256,https://smartstore.naver.com/main/products/11559429977,https://shopping-phinf.pstatic.net/main_8910394/89103940383.jpg,419000,,멀티폰,89103940383,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 Z폴드6 256GB 중고폰 공기계 자급제 리퍼폰 유심기변 SM-F956 B급,https://smartstore.naver.com/main/products/11700859621,https://shopping-phinf.pstatic.net/main_8924537/89245370088.jpg,1189000,,웰컴폰,89245370088,5,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[SKT] 갤럭시 S25 플러스 256GB 기기변경갤25플러스,http://phoneprice.co.kr/goods/view?no=3384&market=naver&ttype=2&storage=256GB,https://shopping-phinf.pstatic.net/main_5280400/52804003068.1.jpg,373000,,폰프라이스,52804003068,2,삼성,,디지털/가전,휴대폰,SKT,
[삼성스토어/역대가]갤럭시 S24FE 자급제 256GB(SM-S721N),https://www.shinsegaetvshopping.com/display/detail/30224364?inMediaCode=EC12&ckwhere=naverep,https://shopping-phinf.pstatic.net/main_5451458/54514580046.jpg,759900,,신세계라이브쇼핑,54514580046,2,갤럭시,,디지털/가전,휴대폰,자급제폰,
[국내정발]샤오미 레드미노트14PRO 자급제 홍미노트14프로 5G/LTE 국내정식판,https://smartstore.naver.com/main/products/11329553970,https://shopping-phinf.pstatic.net/main_8887406/88874064301.jpg,399300,,주식회사 에이루트,88874064301,2,샤오미,샤오미,디지털/가전,휴대폰,자급제폰,
아이폰 13 미니 128GB [SKT],https://search.shopping.naver.com/catalog/29030427586,https://shopping-phinf.pstatic.net/main_2903042/29030427586.20210929144907.jpg,146000,,네이버,29030427586,1,Apple,Apple,디지털/가전,휴대폰,SKT,
[대여] 갤럭시 S25 울트라 대여 단기 렌탈/대여 1일,https://smartstore.naver.com/main/products/11597638703,https://shopping-phinf.pstatic.net/main_8914214/89142149109.jpg,10800,,셔니콘서트,89142149109,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 S25 자급제  실버 쉐도우  256GB SM-S931N,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8493748728&ctag=8493748728&lptag=I24875536730&itemId=24875536730&vendorItemId=91592064490&spec=10305197,https://shopping-phinf.pstatic.net/main_5281851/52818517040.2.jpg,1085990,,쿠팡,52818517040,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
아이폰 13 미니 128GB [자급제],https://search.shopping.naver.com/catalog/53646864490,https://shopping-phinf.pstatic.net/main_5364686/53646864490.20250319150016.jpg,1387000,,네이버,53646864490,1,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성전자 갤럭시S23+ 플러스 SM-S916N 256 미개봉 새상품,https://smartstore.naver.com/main/products/11355548978,https://shopping-phinf.pstatic.net/main_8890005/88900059329.1.jpg,473000,,휴대폰면세점,88900059329,2,,삼성전자,디지털/가전,휴대폰,자급제폰,
갤럭시 Z 플립6 5G [자급제] 256GB,https://smartstore.naver.com/main/products/11818628705,https://shopping-phinf.pstatic.net/main_8936313/89363139292.jpg,1485000,,오늘의 딜 : 오딜,89363139292,3,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
[대여] 갤럭시 S23 울트라 하루 전 도착 렌탈,https://smartstore.naver.com/main/products/8875418716,https://shopping-phinf.pstatic.net/main_8641991/86419919039.1.jpg,6990,,Y렌탈,86419919039,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
갤럭시A15 128GB 미개통 미개봉 새제품 정품,http://www.ssg.com/item/itemView.ssg?itemId=1000629200277&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5150738/51507388265.jpg,150000,,SSG닷컴,51507388265,2,삼성,,디지털/가전,휴대폰,자급제폰,
[대여] 갤럭시 S25 울트라 대여 단기 렌탈 1일대여 방문수령 1일,https://smartstore.naver.com/main/products/11420407279,https://shopping-phinf.pstatic.net/main_8896491/88964917644.jpg,9400,,오앤오 렌탈,88964917644,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
LG전자 스마트폴더 LGM-X100S 카톡폴더 효도폰 알뜰폰 3사호환,https://link.gmarket.co.kr/gate/pcs?item-no=402428755&sub-id=1003&service-code=10000003&lcd=100000056,https://shopping-phinf.pstatic.net/main_5416753/54167532576.1.jpg,60000,,G마켓,54167532576,2,LG전자,LG전자,디지털/가전,휴대폰,공기계/중고폰,
아이폰 16e 256GB Apple 미개봉 새상품,https://smartstore.naver.com/main/products/11835893466,https://shopping-phinf.pstatic.net/main_8938040/89380404060.jpg,733000,,응답하라 휴대폰,89380404060,2,Apple,Apple,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시노트10플러스 256GB 아우라글로우 SKT T등급 중고폰 자급제폰,https://daejeonmobile.com/product/detail.html?product_no=3883&cate_no=24&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2118534/21185349098.2.jpg,80000,,대전모바일,21185349098,5,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
"삼성 갤럭시 S21 공기계 SM-G991N 256GB 휴대폰,알뜰폰",https://phone2s.co.kr/product/detail.html?product_no=6435&cate_no=2182&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_2962747/29627473566.5.jpg,165000,,모바일센터,29627473566,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
갤럭시 A16 128GB SM-A165N 미개봉 정품,http://emart.ssg.com/item/itemView.ssg?itemId=1000630436257&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs,https://shopping-phinf.pstatic.net/main_5167150/51671504941.jpg,199000,,이마트몰,51671504941,2,삼성,,디지털/가전,휴대폰,자급제폰,
삼성 갤럭시 S25플러스 256G KT스마트폰싸게사는법 비밀 특가폰 KT직영점,http://www.ssaphone.co.kr/index.html?branduid=2787174&ref=naver_open,https://shopping-phinf.pstatic.net/main_5481286/54812868048.jpg,273100,,KT가입센터,54812868048,2,,삼성전자,디지털/가전,휴대폰,KT,
갤럭시 A15 공기계 미사용 새제품 알뜰폰 LTE 128GB SM-A155,https://smartstore.naver.com/main/products/10186906001,https://shopping-phinf.pstatic.net/main_8773140/87731409412.2.jpg,224900,,주식회사 상상트레이드,87731409412,2,갤럭시,삼성전자,디지털/가전,휴대폰,공기계/중고폰,
삼성전자 갤럭시 Z폴드6 256G SM-F956 256G 미개봉 새상품,https://smartstore.naver.com/main/products/11835867672,https://shopping-phinf.pstatic.net/main_8938037/89380378266.jpg,1389700,,응답하라 휴대폰,89380378266,2,갤럭시,삼성전자,디지털/가전,휴대폰,자급제폰,
